model,Galaxy S24,Galaxy A54,Xperia 1 V,GT Neo 5,Nord 3,10 Pro,12,iPhone 14,ROG Phone 7,Nord 3,Nova 11 Ultra,Pixel 7 Pro,Edge 40,Galaxy A54,Edge 40 Pro,Edge 40 Pro,iPhone 14,Nova 11 Ultra,Zenfone 10,iPhone 15,Edge 40,ROG Phone 7,Edge 40,11,Zenfone 10,GT 3,P60 Pro,GT Neo 5,11 Pro+,13 Pro,Edge 40,Edge 40 Pro,Edge 40,P60 Pro,Galaxy A54,iPhone 15 Pro,Pixel 8 Pro,13,Xperia 10 V,Pixel 8 Pro,11 Pro+,Xperia 1 V,Moto G Power,Galaxy Z Fold5,Mate 50 Pro,ROG Phone 6,Zenfone 10,Edge 40 Pro,Moto G Power,Mate 50 Pro,Nord 3,Xperia 10 V,Xperia 5 IV,Galaxy A54,Pixel 8,P60 Pro,Xperia 1 V,Xperia 5 IV,Mate 50 Pro,GT Neo 5,Galaxy S23,Galaxy S23,Xperia 1 V,Xperia 5 IV,iPhone 15 Pro,Moto G Power,Pixel 8 Pro,Nova 11 Ultra,Xperia 10 V,Xperia 5 IV,Edge 40 Pro,Pixel 7 Pro,Pixel 8 Pro,GT 3,Edge 40 Pro,Pixel 8 Pro,11 Pro+,Zenfone 10,Pixel 8,Moto G Power,Edge 40,12,Nova 11 Ultra,P60 Pro,12,Galaxy Z Fold5,ROG Phone 7,Nord 3,Moto G Power,Pixel 7 Pro,Nova 11 Ultra,Pixel 7,Redmi Note 12,iPhone 14,iPhone 15,12 Pro,Zenfone 10,iPhone 15,Edge 40 Pro,Moto G Power
11 Pro+,0.2567989605787111,0.2958216705163572,0.26711991697235576,0.29698255587035094,0.274629819922972,0.34682156763066907,0.4331695288443234,0.3686897293750553,0.3832053100162007,0.5038895603649045,0.41244478210201135,0.4626596449633932,0.5146098825042806,0.34900745222154855,0.565597248362581,0.4717419051380201,0.382722357230906,0.5406259403281815,0.5795779488420273,0.5526215499161582,0.6415953834116814,0.4929365673945913,0.5313819580282414,0.5254712696102672,0.8348656679721117,0.7086390739319576,0.520075370950973,0.7333601845530915,0.6638993074221953,0.5457021378999354,0.631034384772329,0.5946423123312963,0.6949788673659498,0.56624176468509,0.5961357044858195,0.6809243554630326,0.6320604695145959,0.8006729897634199,0.7604578984947219,0.7264177105361798,0.6371123973639623,0.8358999523306997,0.5699388808139741,0.6705772085552497,0.6665835806250471,0.6543244720392581,0.6956105974435286,0.8653848833756551,0.7858013506812631,0.8933655118296685,0.7813580024551264,0.7870225196167681,0.8258017849007253,0.7118046908182917,0.8181777947464248,0.7928225110873127,0.8056987979167684,0.6981514417300229,0.8534611267886832,0.861937419060346,0.7480889668728432,0.7894811747931785,0.7586391781791121,0.9253731736205051,0.9025827990443648,0.8442546842128981,0.7419600623625251,0.7343488030666511,0.9479899483605636,0.9541412281287524,0.7578801150314649,0.8688671705574494,0.9479691125534795,0.9847194929649337,0.837357668999924,0.8047388612784312,0.9999999999999997,0.8246704180954787,0.8147436081673106,0.9271171558932892,0.8916884221811274,0.8429151393777807,0.7894810227970812,0.8083210738766626,0.9255779556911362,0.9598031199372117,0.9109391950198462,0.825471539220052,0.9466678658116654,0.9549730835244062,0.8723966622914546,0.9303877543425709,0.8690487395198283,0.9474605901959036,0.9600034185203171,0.8810591944965118,0.9302823557262827,0.9559379326079757,0.9168696548337092,0.9470140712068498
Zenfone 10,0.24983969383643598,0.5629045236007175,0.5266398115998877,0.544369122350309,0.43633028878551267,0.5203141027227378,0.4502369427225742,0.4050245817047615,0.684238691000929,0.7494460946398,0.3539733962032542,0.587047760207532,0.5436520530731207,0.5512793587381963,0.47158139593982584,0.5621548616950479,0.6499869159370173,0.7726544863818205,0.5246069935599141,0.5401646674437701,0.614781276949586,0.7692447252493759,0.5938638246663317,0.5186328536105311,0.9186358740193223,0.7045108230048963,0.7881928550120604,0.7879065132038253,0.6627695493175053,0.5842747685562931,0.7413393728280742,0.8114156335192403,0.6300703036283476,0.7646971807096776,0.7815606054706806,0.6624012807180235,0.8261577275423079,0.6349492551806257,0.6901845581930803,0.697949665818508,0.9368354863193791,0.7877261829115147,0.765998622481367,0.9173867538456358,0.7896952288971278,0.7836766019468494,0.6740896205838731,0.9196081661989296,0.736176040770882,0.7029288582339754,0.9577932982803699,0.9310040806806136,0.8226815069611579,0.7464937446958751,0.6723870239472828,0.6939860569909786,0.8100264626776333,0.7961292700873525,0.9803372925330357,0.7622083285688999,0.7600434325993746,0.9019818465513195,0.8951737065984944,0.7716544840709639,0.7840341449335393,0.9311604187214694,0.7602536884952988,0.8878424915867169,0.8835304317156356,0.866217205340931,0.8667014436654784,0.8291224114739844,0.8523471226890286,0.7951488476557653,0.7919707333025862,0.8204123790293366,0.8246704180954787,1.0,0.8527117191951407,0.833792357151382,0.9165376876364305,0.7706955576345917,0.9212084694068401,0.9706152384206318,0.7798229616756596,0.8491449113696949,0.84504031911999,0.723494930777321,0.7676522875745612,0.8025958847267202,0.9735776290272767,0.9458925187557639,0.9044153820540393,0.8321856576536125,0.7769717953979566,0.9123132872225854,0.8452813589974021,0.8657784513074778,0.8510704450039315,0.8393928765314718
Pixel 8,0.5515595390109755,0.5984688186975905,0.5386959833095187,0.6271466369592663,0.7450071667181343,0.6896791123419069,0.7478314549180811,0.7734048187673814,0.6925314214939646,0.6556706367671263,0.6947969456934938,0.69042072850153,0.5756723269573394,0.7092993457513133,0.654548438925126,0.8585470280917569,0.7765265248910931,0.6830605486994091,0.7133917061023637,0.7376302391655647,0.8140438921648563,0.6535664444598813,0.8860354538523099,0.8591319990367642,0.8137225623365907,0.8908660537108313,0.6719133949916256,0.8659762901990196,0.7249707487714112,0.8526036680451432,0.8466488790586794,0.737271816155405,0.7327658441070461,0.8210428654623206,0.8160155479930441,0.8001496574331703,0.7952879463406178,0.8698823171172781,0.8411823725765232,0.9198202491566437,0.730927202283634,0.8732169757207197,0.8447443462535328,0.8338493510294991,0.7528042573138034,0.7804724988274038,0.902993159310864,0.8506491571028133,0.867161761426088,0.7849601051559623,0.8695952830964273,0.7488459459751449,0.7488125317365659,0.9242362664919348,0.7939784753171875,0.8570014631483502,0.860850558502963,0.9655429406544331,0.8295134618812701,0.8878471011453741,0.9570280824741435,0.9045805059859461,0.9295530649500515,0.8115761620565451,0.929116677543949,0.8022608620601073,0.9083481527437786,0.9741188299290625,0.8831748760289326,0.8007269034077988,0.9446010919597788,0.8952426791665129,0.884241611711198,0.8421696342713972,0.9671113029273151,0.9170342947366624,0.8147436081673106,0.8527117191951407,1.0000000000000004,0.8890265844515779,0.9604362148984759,0.9277287113782595,0.8210889586867551,0.8946591131356297,0.7881352572517833,0.8142739285527413,0.8336933554275098,0.8242999180600087,0.8847471906614519,0.9144613321006041,0.8376932707261668,0.9002641230598516,0.7941695775359099,0.8861610881059369,0.8460180769076029,0.9211540947639569,0.800247490254123,0.9130785563503777,0.8704758999177581,0.8314247394967774
Moto G Power,0.3988900322967414,0.5517027852718704,0.4759902260640899,0.5604699010997027,0.5103736959669967,0.5608384865001501,0.6769850260290131,0.5621273468022212,0.6195531881367423,0.6511941552574327,0.5815509775836216,0.5805385884048617,0.6137784921316226,0.41239850833479486,0.7330636232340589,0.6556593185908511,0.4683774203987652,0.6365741401299438,0.8163458576152351,0.6298282839680134,0.854429124151108,0.5975300264445762,0.7178849618033697,0.6216859744272178,0.7478834780386134,0.8268131794049056,0.6105763718076719,0.8860385839201594,0.704882924325819,0.6593337111288814,0.8555555966234811,0.6789874672974772,0.8109930394824351,0.6870285644932231,0.780845957227686,0.7055504197390376,0.6070869091962042,0.8064413695820812,0.9148031391025828,0.899254484918915,0.6847254452282162,0.9678915120167675,0.5751375321221428,0.7842552038958962,0.7458901416662744,0.7405627136936155,0.6914587661831901,0.8707325560918722,0.8424543160912008,0.8871366124709275,0.8513902580179316,0.7406965867611631,0.7894888992888589,0.7417277888712747,0.8800178198237806,0.8194223404715244,0.8182694469711405,0.7872101192940006,0.8502806966739181,0.8609554107975583,0.8231614441436944,0.8260776571432903,0.8631974224011019,0.8638636515192942,0.9315253318317684,0.7857900412403676,0.7229476242120539,0.8245726015620058,0.9276472290606143,0.839473395182579,0.8052240947573757,0.889870495049538,0.9473478663100058,0.963015601569552,0.8613896506480241,0.7726957315056262,0.9271171558932892,0.833792357151382,0.8890265844515779,1.0000000000000002,0.9470663245140819,0.8111217861398204,0.7359920059941459,0.8339826357563086,0.7822236600222582,0.8644532609788106,0.8726944508635763,0.7127553601980192,0.9357261897701284,0.9520654187716634,0.8387627491837566,0.9394937335257727,0.8194476667154847,0.9749647563126498,0.9325539506655468,0.8996767902198334,0.7987742377589927,0.9415968192141989,0.8709718116853226,0.8384544291199532
Edge 40,0.5158323226478683,0.6277375524966111,0.5868604301194588,0.6008975772965731,0.6022401553219596,0.6830161518992055,0.6740896737595851,0.656611342734213,0.7158710009322445,0.6888798075758146,0.6126103184973909,0.6585445782453686,0.673033195560948,0.6552054489305732,0.7246372278493733,0.7457708764297909,0.693428938763479,0.7788551518337647,0.6974522659373932,0.755350401643661,0.834053109732314,0.7113743525408356,0.7777144132837457,0.7248982798554412,0.858445941415848,0.8372337006559998,0.7586613424275813,0.8624631788722723,0.8059822920996006,0.7173538733509077,0.8670980717727099,0.8232295490052296,0.8204474227160631,0.8286522391638892,0.8575915612621505,0.8348119229105836,0.819594155087432,0.8569392431771953,0.8234023024244991,0.8699092970242556,0.7941675871058763,0.9046526792661584,0.7927437648617038,0.8559715285776578,0.8273507085411157,0.8487943879634445,0.8248719594556941,0.9071682182316111,0.9038354177952078,0.8746745133812314,0.9114251844598761,0.8617558378601703,0.8650394081981301,0.8747357649513989,0.8695721488063151,0.8901279015092306,0.8736406420594076,0.9172761569912005,0.9049528598384735,0.9203064200629696,0.8723025944017081,0.9490255982172512,0.9334024175477117,0.8949647894330601,0.9491846772800023,0.9036484163116709,0.8641071717121581,0.937165600670101,0.9579892881488051,0.8700021763665663,0.9346050135018787,0.9213605406926193,0.9356735376045713,0.9074272265462031,0.9167600523336599,0.8605738993176351,0.8916884221811274,0.9165376876364305,0.9604362148984759,0.9470663245140819,0.9999999999999999,0.910680085971326,0.8903673119987469,0.9434287554908174,0.8356041709514865,0.9004545735989702,0.904422062834346,0.8286043131017501,0.9011159754695311,0.9227737481439188,0.9015371719195377,0.9438717720604509,0.8976958572850775,0.9191913442803235,0.9172815653676468,0.9645202999856342,0.8384824197666599,0.9306448968553401,0.9154038870918202,0.889771876437033
12,0.5872802201729904,0.4061851653688965,0.4085862261757487,0.379472894995417,0.5839269403531347,0.604489456226836,0.6019656021827766,0.7017375807108763,0.4999007323686687,0.47996167440313414,0.6370077391230726,0.592868968890329,0.5753600869453486,0.7414485225672425,0.6288797806060993,0.7439712770388628,0.7299780830438325,0.6296377633699048,0.5073686946915369,0.7975685811278622,0.6933981846259657,0.5365438454408022,0.7553279333303483,0.8404936884550415,0.8471574553336321,0.769980126952714,0.6002108824547719,0.6816778549364897,0.7691741389144563,0.7471213360076828,0.6673642440264128,0.6912005710293213,0.7174323030050085,0.7425495426668296,0.6754945330948599,0.8787350925207087,0.8285841990919867,0.941494706455496,0.6736398589772871,0.7652499427201361,0.5859878208915109,0.7368253462306026,0.8546384798967885,0.6566443699177649,0.6933114473412197,0.7445903107707528,0.9562481941488153,0.7921613689065028,0.882335491735785,0.8470664363716728,0.747109126287713,0.7590456143634563,0.8041075654460499,0.9364680971866481,0.8066446393516123,0.9178663148562121,0.8398160432289832,0.9173443449837604,0.7523613482473347,0.932743274162559,0.8717875958187923,0.8846000191897071,0.8080861609962809,0.9044944445321492,0.9367653886104029,0.8388056117692038,0.9470425747490187,0.8744876206006478,0.9009255828832131,0.8591872254098476,0.9117268676358612,0.8720360841288347,0.8630357326953116,0.8410708500788282,0.9440610568491186,0.9021981550954743,0.8429151393777807,0.7706955576345917,0.9277287113782595,0.8111217861398204,0.910680085971326,0.9999999999999998,0.8555471263824737,0.8335202054348122,0.9157412991270854,0.8925859983673577,0.8630745316294929,0.9661802724368116,0.8859208446200002,0.8951695429257381,0.7874957790108534,0.8194400222251913,0.8205150727908012,0.8218328646276635,0.8941177275681051,0.891781564273894,0.8653052726873657,0.8822833808172001,0.8995835938773582,0.9165641917556822
Nova 11 Ultra,0.4128560661774145,0.5215348823124013,0.5586004530444998,0.43081769551918675,0.39645327228326577,0.5790937109603125,0.36713434986279825,0.4522481544121266,0.6138665883406543,0.5769158011216199,0.41700464080933647,0.5289300278812431,0.5917550984071333,0.7195705620395909,0.5191440039953927,0.5280767886817791,0.712980171983173,0.8433337673057266,0.32783583273849287,0.7070268627647884,0.5652746061873163,0.7523921729834947,0.5298060927151241,0.5680832773977212,0.9213101908363098,0.594012355914905,0.8446354384587748,0.6160761095362705,0.7802592945447452,0.5001797588282856,0.6428362157086694,0.844764258322513,0.6567996011355952,0.8203247851194014,0.7500224537835278,0.8174610504315516,0.95076639974701,0.7359782339029538,0.5048593760245363,0.5831502661150285,0.8416860784427662,0.6546152538596653,0.8469072369173006,0.796332306486539,0.8278615331476282,0.8449164324573241,0.766251771015134,0.8259913943819093,0.7780857486727917,0.773865598328515,0.8388809039687727,0.9623038654518935,0.883066854242107,0.8024048722757915,0.7163059223536147,0.8170093458184094,0.7709273353776837,0.8242788164276407,0.9090800299981039,0.8213720578306535,0.6849437039803036,0.9329230151805965,0.8349779016523126,0.8476663714939049,0.7925945858085043,0.9800593225275454,0.8595682082373552,0.8534014572300888,0.8868503321427841,0.8707354359169435,0.8759656427740672,0.7950389255196498,0.7983855008395456,0.7478407197269888,0.7698399612794391,0.7910626173287133,0.7894810227970812,0.9212084694068401,0.8210889586867551,0.7359920059941459,0.8903673119987469,0.8555471263824737,1.0000000000000002,0.9432445691574888,0.8478320684524714,0.8928633954178963,0.8709406704337094,0.8502645477941022,0.727579803813981,0.7486153972260721,0.9177914820532277,0.8416766519211649,0.9473263951801163,0.7275699590426693,0.8005931355600191,0.9130576365012691,0.8405351823649625,0.7916761012573515,0.8744892105881417,0.8836050473300489
P60 Pro,0.4270204808987572,0.6033323030753862,0.5685584969762509,0.5413992096182314,0.5050703195175215,0.6394307864666721,0.5641260679639465,0.5317944429808186,0.7417278219632096,0.786359665184036,0.4153726992210766,0.7195256776450637,0.6807371356164923,0.6871031511465958,0.5812513188922069,0.6743413739304025,0.7654989103014838,0.8349623006589107,0.5431593357406425,0.6694114126507442,0.6827655293270832,0.7147403224195434,0.686695636624038,0.5950240626776592,0.8901337159868873,0.7828838046611974,0.8056870326553607,0.8209816976047083,0.7769630118818703,0.6672498967005915,0.781500429826315,0.8953746597160152,0.7362690153512644,0.7976492318316049,0.8248593389367543,0.7766308998335708,0.8839925517281446,0.7024476328916811,0.7023577606034918,0.7328055568371743,0.8906321076163154,0.7858341285558857,0.8440329878561634,0.8759081474728965,0.7773180483475526,0.7975711198198918,0.7400910748305528,0.9341137404131482,0.8449787825503179,0.7494956749894512,0.9638064762529994,0.9372594516523703,0.884272675861726,0.8511734632993415,0.7427678525874353,0.7751655373981102,0.8877576060554,0.8740065605234074,0.9459494268209445,0.8520574804971103,0.8058726716759715,0.9657558524464954,0.8850803425520564,0.816774642921005,0.8445323261895542,0.9389135107129236,0.7945357870740576,0.9265049791695043,0.9116692321669494,0.8387179554634139,0.943296037878547,0.8981264072504132,0.8818788792557214,0.7842764421547777,0.8270580993070256,0.8566572071116254,0.8083210738766626,0.9706152384206318,0.8946591131356297,0.8339826357563086,0.9434287554908174,0.8335202054348122,0.9432445691574888,1.0000000000000004,0.7904553356120119,0.851712330597311,0.8112370368784543,0.7908214282290225,0.7562664182598791,0.8035996764183944,0.9297164895762299,0.9162215683682318,0.880954297632473,0.8068898110620618,0.7961492690732838,0.9042125173879179,0.812077929651758,0.852627461905833,0.8248179466193458,0.8382307750644908
12,0.29503781767337284,0.15199501428454248,0.1732934315482252,0.11754363568636714,0.2424889698322168,0.30773036572150647,0.320600824158388,0.3657849563366095,0.2630634423856334,0.40287626811380783,0.35858210715091393,0.4405896949521525,0.46808907580954606,0.4928146222339245,0.44534208350715837,0.45988808927046926,0.4953044313666696,0.5056450477046669,0.33523104343857735,0.5883818298358623,0.48118070293132037,0.4255203110123028,0.4889608100281451,0.5872481484134476,0.8884514456320498,0.6123037894169163,0.48462227830586607,0.5573534406324441,0.646098215725492,0.5456805547942803,0.4641279408186581,0.5837633926694263,0.5975430761410149,0.5449914623047156,0.48042029373450823,0.7329783410972086,0.7405193439167864,0.8222026064309579,0.5702647765639658,0.582930887602583,0.5620594553121909,0.652803698523807,0.7094663511005249,0.568746665089402,0.5950403230592843,0.6100499922161194,0.7986943789046439,0.8187116431259833,0.7703413972129594,0.8301534022298636,0.7093224182533319,0.7974023902607362,0.8218018123139191,0.7812079444922816,0.7256569603022374,0.7953464163942732,0.7968404487198151,0.7190976724640991,0.7899415384892827,0.8523158911653587,0.7293186768518293,0.7924619967529317,0.6818592577509253,0.9232686621798548,0.860203333687305,0.8747290618474384,0.8288582144793119,0.719395180253743,0.908339139197372,0.962191113296907,0.7881784463918056,0.8307366678664521,0.8750537069074089,0.8743889154727916,0.8461538010815993,0.8585579732397784,0.9255779556911362,0.7798229616756596,0.7881352572517833,0.7822236600222582,0.8356041709514865,0.9157412991270854,0.8478320684524714,0.7904553356120119,1.0,0.9637332451261608,0.8773330245943982,0.954844853131304,0.8853148287055892,0.8868605417468857,0.8374766656818615,0.8428483920734214,0.8554833057468737,0.8259013103770408,0.9041358083901877,0.8416966490852779,0.9676450454845367,0.8959195980214202,0.9101586064610436,0.9848895240704895
Galaxy Z Fold5,0.35441963307149266,0.33459374306580025,0.34151586385320787,0.26453275754141026,0.26518106887990506,0.41338591585286805,0.37244286639620805,0.38604447754448573,0.4125059252633921,0.4714011091505441,0.40945374517212835,0.4636839206136668,0.5636009819659725,0.5058128179625208,0.5717884159505882,0.4613187667137116,0.48395124096670034,0.6447568654799978,0.4445897100116323,0.6517675963532988,0.6018994647193149,0.5606897124524263,0.49744983384524716,0.5424837312662371,0.8942098232744028,0.634045858797155,0.625012817932211,0.6397355633815784,0.7381954219230258,0.4996049780260681,0.5974979361744943,0.6844471667223709,0.7069298202325469,0.6444792031950918,0.6325087338161169,0.7810824751243313,0.7728795724106062,0.8302414160016345,0.6368388913858831,0.6489011064988557,0.6636537633814739,0.7546025217929447,0.6760853274540417,0.6789371994742195,0.7259666164818394,0.7350249339430766,0.7542943036428114,0.8504614898539256,0.8140139876088973,0.9051586409753386,0.773901724949354,0.873205324729223,0.8920589031125739,0.7715534652454809,0.8244309053401705,0.8497217623253106,0.8047310178657181,0.7429989562759364,0.8638756757959416,0.8836024374896339,0.7186750683355391,0.8631611649302726,0.7647867856269794,0.9617494712302603,0.8956860998186171,0.9268919143864448,0.8166928767601809,0.7557224134057803,0.9620474920485254,0.9699417399012684,0.8044011730088376,0.8607683474888044,0.918595278850292,0.927678774195768,0.8245796827509101,0.8093602062444922,0.9598031199372117,0.8491449113696949,0.8142739285527413,0.8644532609788106,0.9004545735989702,0.8925859983673577,0.8928633954178963,0.851712330597311,0.9637332451261608,1.0000000000000002,0.9371756652793395,0.901104848142061,0.8986537723303202,0.9057706735214864,0.8894382500358379,0.8973949584393912,0.9329578425445144,0.8770584005408668,0.9544576985066355,0.9087392566205119,0.942295231490845,0.9129191929068244,0.9387313563385979,0.9792290637023144
ROG Phone 7,0.3362702942924202,0.48220731418431717,0.5034921294462713,0.4778474269214417,0.4157832649616806,0.48728689253838453,0.39409925875497953,0.4609347608101874,0.49262505960751796,0.40048284095793113,0.6004219829232348,0.31011041194022937,0.43332441351581713,0.48974027619376354,0.5886103941292505,0.47186624331356986,0.45133560377218884,0.6837473808786801,0.5232896820677542,0.6643996025273172,0.6772737240335155,0.7511680736062555,0.5226963806262209,0.623034707430775,0.8705640210866646,0.5784672053873399,0.7283418274758418,0.6305931439476041,0.6875390698728807,0.46143918036485654,0.6867599408676069,0.6247309940877851,0.651946690271206,0.7854551973980823,0.7188117466772792,0.7524703579548014,0.7555333428083882,0.8500240828984376,0.6555897867810908,0.7164176109944436,0.71671288676179,0.8077023921126956,0.6362494841229873,0.7700146824277643,0.8739686809275962,0.8578960051932394,0.7705730531719982,0.7469535938376028,0.7253724531263834,0.8983159443174085,0.738492416616771,0.823320293568387,0.7828847656893296,0.6964639278115539,0.8118909259546406,0.8723591869850977,0.6638430568152697,0.7628605954484942,0.8694150770718766,0.8074383189628538,0.7005045869080684,0.8144469183250345,0.8684731993758352,0.8949206013158302,0.8580862838255068,0.880606219765978,0.8681639594171588,0.7920615675768449,0.9052145417236795,0.9190682870089656,0.7463467890162636,0.7485234369791108,0.8356246906150196,0.9180804853803958,0.8164541485977979,0.7302585641862643,0.9109391950198462,0.84504031911999,0.8336933554275098,0.8726944508635763,0.904422062834346,0.8630745316294929,0.8709406704337094,0.8112370368784543,0.8773330245943982,0.9371756652793395,0.9999999999999999,0.8049369189744563,0.9105368292948807,0.8944702373601566,0.8968483660261075,0.8882907226468777,0.9596343040760446,0.8929839414964709,0.9337178661523038,0.9658755984484502,0.8857700266011266,0.8924714775077344,0.9816799090886591,0.9221926105493276
Nord 3,0.5078265686080168,0.21885836450482618,0.24850975176198564,0.15154544066330303,0.3821406857355087,0.46074147454999875,0.43761225530105285,0.5458718529310848,0.3462328231815275,0.4068034826164765,0.44732751434212026,0.5624157092652352,0.5636019451906665,0.6968282306013718,0.5188083047268224,0.6106075503157102,0.6754474210951014,0.5559926787366637,0.3191378696920538,0.7287184108855,0.5252503061288172,0.4015240557678022,0.6092647366764415,0.7120322487448434,0.8547649668727015,0.6694298026810346,0.5054211024732068,0.5520402187529125,0.7352182758368325,0.6496566159882822,0.49064122534883803,0.6565391416568852,0.6512327324711131,0.6033160610995949,0.5234793799086411,0.8423200949357382,0.8186577835566482,0.8734571056055032,0.5295450129315143,0.5975980289842172,0.508383820797371,0.5946582841202632,0.8324107523572503,0.5242580280750838,0.5698062750084385,0.6319899447748478,0.8995894477024897,0.7771050758203408,0.8433997456680237,0.8000001017322953,0.6790254289922789,0.7657163099101378,0.823521139911097,0.8951161397829341,0.7353674384369719,0.8489145001317491,0.831347324485026,0.8177467320804581,0.7026033132812786,0.9024978286906057,0.7741693704102202,0.8390675101372689,0.6696865481422286,0.904184164251163,0.8745686434588159,0.8459214342367296,0.8842821832367754,0.7656345660051607,0.8744317130086442,0.8717436390179547,0.863219760086664,0.846095343033968,0.8314589215901323,0.7838653273209707,0.8703386183062419,0.8827025774949062,0.825471539220052,0.723494930777321,0.8242999180600087,0.7127553601980192,0.8286043131017501,0.9661802724368116,0.8502645477941022,0.7908214282290225,0.954844853131304,0.901104848142061,0.8049369189744563,1.0,0.8175064496445104,0.8291199885864704,0.7482848961084081,0.756252421027911,0.7900812104425119,0.7335239602643958,0.8533856539425152,0.8072096031598094,0.8872632619760409,0.8263228375729672,0.8476703835074398,0.9309166834719096
Moto G Power,0.3214465013448234,0.3384664296412992,0.2938555914960803,0.4019576978862713,0.48005735218278833,0.40103408565581394,0.5431074095337688,0.5376566793479087,0.3917259831590257,0.43605050143577034,0.6108463206506178,0.4276624603746789,0.4178901819407081,0.3979546469568579,0.5794458484180114,0.6150509951395186,0.436275629046905,0.4743845305328819,0.6668083316265521,0.5806383930710548,0.7181596939463882,0.5128620251952095,0.6800525168936127,0.7133121982448882,0.788703593683659,0.7496519855772532,0.4832536432477538,0.7433612649312875,0.5894200660051818,0.6729112638627133,0.6914190268951048,0.512262363540516,0.6550378271697871,0.6305260550703119,0.6147046837388103,0.6750686790145761,0.5963845221018076,0.875998908573619,0.8260522925762918,0.8350942857172099,0.5748193008590762,0.8723472810670234,0.6150165883500724,0.6918633614349814,0.6811785749879994,0.663251951244804,0.802856360077735,0.8081154754625557,0.7712122047446995,0.8676566322731928,0.7347425581382769,0.6704746905629234,0.703302642376039,0.7549159661789568,0.7946834026484932,0.8223582985046546,0.7607675451539321,0.7736769326925035,0.7971834038127271,0.8348751404391503,0.8486299884538349,0.7515940338521928,0.8171526814856719,0.8712178641284615,0.918674326760699,0.7632982530389627,0.8260138339694818,0.7974237246935872,0.8958134624294892,0.9026661322658456,0.7706262356498563,0.8281915399623888,0.9026908173446244,0.9650863655639553,0.9270441323252313,0.8379694212737742,0.9466678658116654,0.7676522875745612,0.8847471906614519,0.9357261897701284,0.9011159754695311,0.8859208446200002,0.727579803813981,0.7562664182598791,0.8853148287055892,0.8986537723303202,0.9105368292948807,0.8175064496445104,0.9999999999999999,0.9875113593918511,0.8292766255338071,0.9088320764408017,0.8107476504033887,0.9695474881998675,0.9422171085660919,0.8958676642967229,0.8993576684534107,0.9707913424336884,0.9419960862714627,0.9186955445879537
Pixel 7 Pro,0.35667984692573973,0.37111617393489255,0.31370446419040365,0.41624099164538153,0.49338165791031285,0.4437028837748487,0.5963688240728124,0.5596227070795315,0.45152001420425364,0.5228536715606038,0.5828092390628695,0.5320891349107023,0.4858012783438205,0.43337252409438426,0.6041380961172914,0.6526151824450312,0.4899142432629904,0.51432474926513,0.7009745746737077,0.6022860447680731,0.7385359373681344,0.5072756371909568,0.7130410933092133,0.7093156488694192,0.8040560471080758,0.8081255156950549,0.5022678079918774,0.8013599379727353,0.6338382636139636,0.7171386511872241,0.7224648893990988,0.5707285722232672,0.6984924709119167,0.6352167278013696,0.6511293789720292,0.7009813909404916,0.6336755505870167,0.8693252564361325,0.8608479663525745,0.8668287431264967,0.6079730079644199,0.895565106429828,0.6410029849500676,0.7149686478140473,0.6728262203564235,0.666834511643581,0.8039612117936709,0.8513754685839268,0.8141397276871934,0.8716758006379073,0.7910240573933973,0.7056810226035884,0.7500155347227094,0.7957957206704381,0.8257782220434279,0.8267860737738825,0.8249339273311868,0.8036325571799816,0.8215968643023253,0.8706264815109749,0.8781110439535534,0.7968993346760308,0.8288651871697557,0.8859464177633356,0.9437367278599688,0.7798035003769025,0.821945308101507,0.827640535981932,0.9236670952346832,0.9048855307445074,0.8140122884286735,0.8891393553033576,0.9477305177106172,0.9698361913659057,0.9344757556541697,0.875174556800398,0.9549730835244062,0.8025958847267202,0.9144613321006041,0.9520654187716634,0.9227737481439188,0.8951695429257381,0.7486153972260721,0.8035996764183944,0.8868605417468857,0.9057706735214864,0.8944702373601566,0.8291199885864704,0.9875113593918511,1.0,0.8437687647435747,0.9376878140863476,0.8115490057881921,0.9779037151466552,0.946878424725128,0.8990581617151928,0.8996691932449691,0.9832059750699427,0.9210241448927392,0.9144715781845243
